,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
439,0.9,40,0.997662846394077,0.8085106382978723,38,5,4
440,0.9,41,0.997662846394077,0.8085106382978723,38,5,4
441,0.9,42,0.997662846394077,0.8085106382978723,38,5,4
442,0.9,43,0.997662846394077,0.8085106382978723,38,5,4
443,0.9,44,0.997662846394077,0.8085106382978723,38,5,4
444,0.9,45,0.997662846394077,0.8085106382978723,38,5,4
445,0.9,46,0.997662846394077,0.8085106382978723,38,5,4
446,0.9,47,0.9975346242712213,0.7659574468085106,36,5,6
447,0.9,48,0.9975346242712213,0.7659574468085106,36,5,6
448,0.9,49,0.9974695159477502,0.7446808510638298,35,5,7
449,0.9,50,0.9973907011630019,0.723404255319149,34,5,8
